track_id;href;track_link;track_name;artist;album_name;album_release_year;track_duration;album_image;popularity;is_hot;acousticness;danceability;energy;instrumentalness;key;liveness;loudness;mode;speechiness;tempo;time_signature;valence;clusters_kmeans_8;clusters_kmeans_17
3ags0IfmX9Djh5rFJCcDy8;https://api.spotify.com/v1/tracks/3ags0IfmX9Djh5rFJCcDy8;https://open.spotify.com/track/3ags0IfmX9Djh5rFJCcDy8;Cup Horn - Original Mix;Ten Madison;Grounded;2006-07-21;345;https://i.scdn.co/image/ab67616d00001e02d64507e31dd2769a2283aea9;1;False;0.105;0.721;0.855;0.854;10;0.111;-9.002;0;0.0538;95.007;4;0.664;0;0
5kpPEG3voPpNxxjdh4sErR;https://api.spotify.com/v1/tracks/5kpPEG3voPpNxxjdh4sErR;https://open.spotify.com/track/5kpPEG3voPpNxxjdh4sErR;Am I That Easy to Forget;Carl Belew;Am I That Easy to Forget;1965;151;https://i.scdn.co/image/ab67616d00001e0258b7741ca0928522f7a97fef;34;False;0.831;0.567;0.296;0.000747;2;0.273;-13.412;1;0.0296;114.279;3;0.48;1;13
6ZBtX6jV48Hwytg3gELsKr;https://api.spotify.com/v1/tracks/6ZBtX6jV48Hwytg3gELsKr;https://open.spotify.com/track/6ZBtX6jV48Hwytg3gELsKr;Vitamina;Sonora Carruseles;The Best;2015-07-01;230;https://i.scdn.co/image/ab67616d00001e0233237b7ee1ac94208586e175;21;False;0.391;0.675;0.785;0.111;5;0.106;-8.232;1;0.055;108.31;4;0.745;2;16
7uocydOuHXK9Ef65yKXbgk;https://api.spotify.com/v1/tracks/7uocydOuHXK9Ef65yKXbgk;https://open.spotify.com/track/7uocydOuHXK9Ef65yKXbgk;Just Say Yes;The Dickies;Idjit Savant;1995-01-17;136;https://i.scdn.co/image/ab67616d00001e02d3b086a33ab70ba5e45e288d;9;False;0.00163;0.341;0.967;0.000626;2;0.062;-7.524;1;0.0504;186.136;4;0.475;4;4
2vQNCsZhsJ4RtQEFUMUguw;https://api.spotify.com/v1/tracks/2vQNCsZhsJ4RtQEFUMUguw;https://open.spotify.com/track/2vQNCsZhsJ4RtQEFUMUguw;Lihava Enkeli;Murskahumppa;Murskapunkkia;2009-05-13;164;https://i.scdn.co/image/ab67616d00001e02c1e2cb1ff873665674891850;0;False;0.0844;0.286;0.592;0.656;9;0.593;-7.803;1;0.0884;138.305;4;0.411;0;10
2OeT3SvGtNoH4bpsodv1ki;https://api.spotify.com/v1/tracks/2OeT3SvGtNoH4bpsodv1ki;https://open.spotify.com/track/2OeT3SvGtNoH4bpsodv1ki;Killing Me Softly With His Song;CoCo Lee;大家都愛COCO李玟萬人迷演唱會精彩實錄;1999-02-25;311;https://i.scdn.co/image/ab67616d00001e026f4831e3d094504a948c2aae;7;False;0.556;0.527;0.625;1.4e-05;7;0.877;-9.022;1;0.085;100.716;4;0.185;1;12
47X8GYW3OJEru99GBLEkue;https://api.spotify.com/v1/tracks/47X8GYW3OJEru99GBLEkue;https://open.spotify.com/track/47X8GYW3OJEru99GBLEkue;Love Theme (The Falling In Love) - Isn’t She Great/Soundtrack Version;Burt Bacharach;Isn't She Great;1999;98;https://i.scdn.co/image/ab67616d00001e028eaa08109b7b728a121dce65;9;False;0.917;0.351;0.105;0.879;3;0.159;-16.107;1;0.032;67.778;4;0.11;5;5
1Mm9T8YumdpG7h8rUGq6F3;https://api.spotify.com/v1/tracks/1Mm9T8YumdpG7h8rUGq6F3;https://open.spotify.com/track/1Mm9T8YumdpG7h8rUGq6F3;Are You Ever Gonna Love Me?;Jimmy Wayne;Jimmy Wayne;2003-06-24;230;https://i.scdn.co/image/ab67616d00001e02f23d3892a0037b7b8bdbb9df;16;False;0.473;0.38;0.544;1.28e-06;7;0.137;-5.399;0;0.0284;142.499;4;0.136;4;9
0gFtqHUBVAAUMB8KQcC1O6;https://api.spotify.com/v1/tracks/0gFtqHUBVAAUMB8KQcC1O6;https://open.spotify.com/track/0gFtqHUBVAAUMB8KQcC1O6;So Deep - Original;Ann Lee;Dreams;1999-09-16;255;https://i.scdn.co/image/ab67616d00001e02c631c67d0669967b5df2e4ff;15;False;0.000804;0.607;0.928;0.000105;7;0.358;-5.702;1;0.0287;131.96;4;0.637;2;16
3ylKVFV0KAnMf2yXFTj4JD;https://api.spotify.com/v1/tracks/3ylKVFV0KAnMf2yXFTj4JD;https://open.spotify.com/track/3ylKVFV0KAnMf2yXFTj4JD;Collecting Dust;Life Long Tragedy;Runaways;2008-02-05;205;https://i.scdn.co/image/ab67616d00001e023b64c0cdb9f990e29900327a;7;False;0.000146;0.218;0.759;0.00736;7;0.252;-6.175;1;0.0558;121.309;5;0.214;4;15
2mkT9tRSw4oywaF1lKi1mp;https://api.spotify.com/v1/tracks/2mkT9tRSw4oywaF1lKi1mp;https://open.spotify.com/track/2mkT9tRSw4oywaF1lKi1mp;French Suite: A Paris Thing;William Goldstein;French Connection;2009;275;https://i.scdn.co/image/ab67616d00001e02cf5b2f135b5131f7ae5a5010;0;False;0.993;0.258;0.0317;0.89;3;0.0729;-29.294;1;0.0387;174.927;3;0.166;5;5
7JtXKhIX2Nx3bUjl9EMH4g;https://api.spotify.com/v1/tracks/7JtXKhIX2Nx3bUjl9EMH4g;https://open.spotify.com/track/7JtXKhIX2Nx3bUjl9EMH4g;Oh Scat Mix Up;Tim Exile's Nuisance Gabbaret Lounge;Tim Exile's Nuisance Gabbaret Lounge;2006-05-22;78;https://i.scdn.co/image/ab67616d00001e021796fe27cc1207b31d244b2b;0;False;0.00415;0.649;0.878;0.0068;1;0.849;-3.936;1;0.274;141.133;4;0.836;2;4
1pXXriSh4lpOKFqsAWVdHe;https://api.spotify.com/v1/tracks/1pXXriSh4lpOKFqsAWVdHe;https://open.spotify.com/track/1pXXriSh4lpOKFqsAWVdHe;The Modern World;The Jam;This Is The Modern World;1977-11-18;151;https://i.scdn.co/image/ab67616d00001e023aa3f67d16a0b2a57c73eaa4;41;False;0.0015;0.388;0.825;3.94e-06;9;0.138;-10.555;1;0.0557;159.744;4;0.853;4;4
1XFG00rEeHaDIPOQv9LTYs;https://api.spotify.com/v1/tracks/1XFG00rEeHaDIPOQv9LTYs;https://open.spotify.com/track/1XFG00rEeHaDIPOQv9LTYs;I'm Not a Loser;Descendents;Milo Goes to College;2022-03-28;89;https://i.scdn.co/image/ab67616d00001e02d1b93c670335d398c6ef1d12;52;False;0.0013;0.33;0.883;0.0;6;0.359;-8.22;0;0.0533;100.842;4;0.832;3;9
6c7JCJhV2xmLl5GvZ9ubVV;https://api.spotify.com/v1/tracks/6c7JCJhV2xmLl5GvZ9ubVV;https://open.spotify.com/track/6c7JCJhV2xmLl5GvZ9ubVV;Big Bounce;David Arkenstone;Chillout Lounge: A Downtempo Instrumental Chillout Mix;2009-02-28;274;https://i.scdn.co/image/ab67616d00001e02d1e5bf56277854ade494df8e;9;False;0.0451;0.763;0.413;0.622;6;0.0439;-13.419;0;0.0324;108.012;4;0.698;3;0
657O4nJxZktsNDvBimhZ0i;https://api.spotify.com/v1/tracks/657O4nJxZktsNDvBimhZ0i;https://open.spotify.com/track/657O4nJxZktsNDvBimhZ0i;Summer's Almost Gone;The Doors;Waiting for the Sun;1968-07-03;199;https://i.scdn.co/image/ab67616d00001e02d848096c6318e3317771721d;43;False;0.864;0.486;0.218;0.00166;0;0.397;-17.289;0;0.0261;92.71;4;0.638;1;11
0EOPpwyyPmXIFNJUlfena8;https://api.spotify.com/v1/tracks/0EOPpwyyPmXIFNJUlfena8;https://open.spotify.com/track/0EOPpwyyPmXIFNJUlfena8;She Knew She Was Falling In Love;David Johansen;In Style (With Bonus Tracks);1979;227;https://i.scdn.co/image/ab67616d00001e02ecb5bc32d745c54e2c5104d1;5;False;0.5;0.751;0.767;5.61e-05;7;0.185;-10.135;1;0.0465;121.719;4;0.945;2;16
52B8d6SHVW6DSlJcxJ5QPe;https://api.spotify.com/v1/tracks/52B8d6SHVW6DSlJcxJ5QPe;https://open.spotify.com/track/52B8d6SHVW6DSlJcxJ5QPe;Closin' Moes;jeff massanari trio;For The Music;2000;254;https://i.scdn.co/image/ab67616d00001e020a28635bce8475a163256c52;0;False;0.464;0.568;0.491;0.854;5;0.0921;-9.939;1;0.036;92.089;4;0.613;0;14
2WIznWX1q8Z5y2Xc69nQfB;https://api.spotify.com/v1/tracks/2WIznWX1q8Z5y2Xc69nQfB;https://open.spotify.com/track/2WIznWX1q8Z5y2Xc69nQfB;Rock Steady - 2015 Remaster;Bad Company;Bad Company (Deluxe);1974;226;https://i.scdn.co/image/ab67616d00001e029adafd7f9d57380d1d0373af;46;False;0.193;0.681;0.623;2.98e-06;9;0.0873;-10.322;0;0.0324;99.482;4;0.812;3;3
4Dw3wiB2cRJr4QBI6fkJmJ;https://api.spotify.com/v1/tracks/4Dw3wiB2cRJr4QBI6fkJmJ;https://open.spotify.com/track/4Dw3wiB2cRJr4QBI6fkJmJ;Grey Skies Turn Blue;MxPx;Panic;2005-06-07;184;https://i.scdn.co/image/ab67616d00001e02c2ab5058f0ff399a12d56cc0;29;False;4.36e-05;0.39;0.765;0.00509;11;0.0506;-3.27;1;0.0432;175.433;4;0.724;4;4
3K1QP5MyaAoKoPwwqo2EhZ;https://api.spotify.com/v1/tracks/3K1QP5MyaAoKoPwwqo2EhZ;https://open.spotify.com/track/3K1QP5MyaAoKoPwwqo2EhZ;The Earth Isn't Humming;Thrice;The Alchemy Index, Vol. 3 & 4: Air & Earth;2008-04-15;299;https://i.scdn.co/image/ab67616d00001e02cf1d7f709a99a42e819e4c11;25;False;0.231;0.697;0.713;0.000286;9;0.11;-8.101;1;0.0285;142.029;4;0.922;2;16
3xFrh8s2Nnbizg13yaxpMK;https://api.spotify.com/v1/tracks/3xFrh8s2Nnbizg13yaxpMK;https://open.spotify.com/track/3xFrh8s2Nnbizg13yaxpMK;Heart-Breakin' Blues;Gus Cannon;Gus Cannon Vol. 1 (1927 - 1928);1991;185;https://i.scdn.co/image/ab67616d00001e022c9ed0e97cdda66be31817ca;0;False;0.968;0.405;0.245;0.0328;11;0.11;-17.458;1;0.0426;148.721;4;0.693;6;6
70UeeJ99oV4ip0VzGAwQwF;https://api.spotify.com/v1/tracks/70UeeJ99oV4ip0VzGAwQwF;https://open.spotify.com/track/70UeeJ99oV4ip0VzGAwQwF;Satisfaction;WhoMadeWho;WhoMadeWho;2005-09-12;202;https://i.scdn.co/image/ab67616d00001e020d0d4ed1a6f1a93a14eee258;27;False;0.00228;0.741;0.815;0.175;3;0.27;-5.559;1;0.037;132.984;4;0.778;2;16
2bLDNhcsv8FgyykVJwtYtW;https://api.spotify.com/v1/tracks/2bLDNhcsv8FgyykVJwtYtW;https://open.spotify.com/track/2bLDNhcsv8FgyykVJwtYtW;I Can't Help Myself;Tyrone Davis;Call Tyrone;1999-05-11;277;https://i.scdn.co/image/ab67616d00001e02ba6883531533f5b29f50a371;5;False;0.671;0.6;0.424;1.08e-05;5;0.0827;-10.389;0;0.0338;169.747;3;0.663;6;11
1C33qPkGmoTHZC04gJvKnZ;https://api.spotify.com/v1/tracks/1C33qPkGmoTHZC04gJvKnZ;https://open.spotify.com/track/1C33qPkGmoTHZC04gJvKnZ;She's My Mary;Lonnie Johnson;Lonnie Johnson Vol. 1 1937 - 1940;1992;180;https://i.scdn.co/image/ab67616d00001e02f5e7a5d008fb109f78538dab;0;False;0.988;0.626;0.225;0.000859;10;0.14;-12.952;1;0.0438;130.891;4;0.715;6;2
5pUsjoNBmLvHtfNh9BwLN4;https://api.spotify.com/v1/tracks/5pUsjoNBmLvHtfNh9BwLN4;https://open.spotify.com/track/5pUsjoNBmLvHtfNh9BwLN4;Tell Me What I Want To Hear;The Dils;Class War;2000;142;https://i.scdn.co/image/ab67616d00001e02db66c212bd8f75b2e17037a2;2;False;0.0349;0.149;0.991;0.11;10;0.966;-5.432;1;0.18;162.94;4;0.416;4;15
1GNXjoTtM3fY7nUaLdmN0y;https://api.spotify.com/v1/tracks/1GNXjoTtM3fY7nUaLdmN0y;https://open.spotify.com/track/1GNXjoTtM3fY7nUaLdmN0y;Red Sky;Thrice;Vheissu;2005-01-01;258;https://i.scdn.co/image/ab67616d00001e02c31b4f0c1cf8b5bb7538c59b;40;False;0.00544;0.536;0.744;0.0277;2;0.106;-4.778;1;0.0465;141.45;4;0.136;4;15
3Dly8WXYzQK7mlHjSIO5V9;https://api.spotify.com/v1/tracks/3Dly8WXYzQK7mlHjSIO5V9;https://open.spotify.com/track/3Dly8WXYzQK7mlHjSIO5V9;Strike While The Iron Is Hot;Kenny Neal;Blues Fallin' Down Like Rain;1998-06-01;181;https://i.scdn.co/image/ab67616d00001e0295a119c72f22fbe0d7bf0d9f;0;False;0.055;0.619;0.771;0.192;9;0.299;-14.232;1;0.0462;106.877;4;0.946;2;16
6uE9WVRq7RpYr5HYWIVegr;https://api.spotify.com/v1/tracks/6uE9WVRq7RpYr5HYWIVegr;https://open.spotify.com/track/6uE9WVRq7RpYr5HYWIVegr;Première histoire de l'année;Join Hiddleston;Musique Relaxante, Chanson Relaxante, Musique De Piano;2023-09-15;308;https://i.scdn.co/image/ab67616d00001e02ebef85e1a52552c3156ba63d;0;False;0.989;0.485;0.0748;0.926;0;0.0999;-20.634;1;0.0327;78.024;4;0.174;5;5
6ti6qXVhSCz4Lupg3QPriB;https://api.spotify.com/v1/tracks/6ti6qXVhSCz4Lupg3QPriB;https://open.spotify.com/track/6ti6qXVhSCz4Lupg3QPriB;Suicide;Aceyalone;Lightning Strikes;2007-10-02;170;https://i.scdn.co/image/ab67616d00001e026c56ed9b6e0d01020a2b69f6;0;False;0.0818;0.667;0.897;0.0;1;0.0788;-4.031;0;0.258;97.613;4;0.856;3;3
7hObovvcbBpXgZHQ9if4WU;https://api.spotify.com/v1/tracks/7hObovvcbBpXgZHQ9if4WU;https://open.spotify.com/track/7hObovvcbBpXgZHQ9if4WU;Wishlist;Pearl Jam;Yield;1998-02-17;207;https://i.scdn.co/image/ab67616d00001e02a53f06a45b489abe8f577134;60;False;0.0134;0.623;0.342;0.00412;0;0.106;-8.694;1;0.038;115.032;4;0.101;1;12
6Nf9H2eSxi6z2z0bGsNNtl;https://api.spotify.com/v1/tracks/6Nf9H2eSxi6z2z0bGsNNtl;https://open.spotify.com/track/6Nf9H2eSxi6z2z0bGsNNtl;"Jugglin&#39; Clown";Christian Quast;Spank! It up;2006-04-05;488;https://i.scdn.co/image/ab67616d00001e02570e2e17e2492b3dc67023f5;0;False;0.00508;0.806;0.733;0.807;10;0.422;-15.062;0;0.0683;127.016;4;0.338;0;0
4EII3SMLJWktnW01spUJzx;https://api.spotify.com/v1/tracks/4EII3SMLJWktnW01spUJzx;https://open.spotify.com/track/4EII3SMLJWktnW01spUJzx;Christmas All The Time - Acoustic;Various Artists;Images Of Christmas;2005-01-01;204;https://i.scdn.co/image/ab67616d00001e02f86a7d1b163e819428e9ab59;3;False;0.787;0.336;0.344;1.08e-06;7;0.101;-11.441;1;0.0361;78.039;4;0.256;1;13
5f9o2y0eNOut3Sv8X2D7E2;https://api.spotify.com/v1/tracks/5f9o2y0eNOut3Sv8X2D7E2;https://open.spotify.com/track/5f9o2y0eNOut3Sv8X2D7E2;Role Model;Steel Pulse;Rage and Fury;1997-08-08;263;https://i.scdn.co/image/ab67616d00001e02a42976c0a0bebb613cc65ca2;6;False;0.0184;0.816;0.601;0.0;1;0.0117;-6.396;0;0.272;77.993;4;0.756;3;8
0qNmtedwfcKcXOjrIOJuJy;https://api.spotify.com/v1/tracks/0qNmtedwfcKcXOjrIOJuJy;https://open.spotify.com/track/0qNmtedwfcKcXOjrIOJuJy;Virtuosité musette;Various Artists;Dimanche à la guinguette;2007;130;https://i.scdn.co/image/ab67616d00001e02024ae2bd1f2142b969d32b25;5;False;0.355;0.699;0.648;0.816;7;0.0938;-10.158;1;0.0603;116.613;4;0.974;0;14
6L1wiYkB97WrdO5XHDCdlc;https://api.spotify.com/v1/tracks/6L1wiYkB97WrdO5XHDCdlc;https://open.spotify.com/track/6L1wiYkB97WrdO5XHDCdlc;Since The Last Time;Arrested Development;Since the Last Time;2007-10-30;218;https://i.scdn.co/image/ab67616d00001e02dce703efa430d00d4b04ca44;30;False;0.0395;0.694;0.669;4.02e-06;1;0.127;-6.312;1;0.244;177.956;4;0.598;6;4
57Twj7EqzZEPszLMDz7mQ2;https://api.spotify.com/v1/tracks/57Twj7EqzZEPszLMDz7mQ2;https://open.spotify.com/track/57Twj7EqzZEPszLMDz7mQ2;Porque Nos Queremos - Single Version;Los Chichos;Lo Mejor De Los Chichos;2013-01-01;213;https://i.scdn.co/image/ab67616d00001e02bb158945d625cb51c35fae9a;37;False;0.706;0.575;0.809;0.0;11;0.876;-4.895;0;0.0712;109.357;4;0.859;3;11
3vPaPBNLzETr9ZAfda5KIc;https://api.spotify.com/v1/tracks/3vPaPBNLzETr9ZAfda5KIc;https://open.spotify.com/track/3vPaPBNLzETr9ZAfda5KIc;Frei zu sein - Wacken World Wide 2020;In Extremo;Kompass zur Sonne (Extended Edition);2021-02-26;226;https://i.scdn.co/image/ab67616d00001e025977c0d0a6f71f94152c9a04;18;False;1.86e-05;0.337;0.98;0.125;9;0.956;-3.833;0;0.126;169.92;4;0.226;4;9
5ZkLyvsCuG39ZunOnXzNzl;https://api.spotify.com/v1/tracks/5ZkLyvsCuG39ZunOnXzNzl;https://open.spotify.com/track/5ZkLyvsCuG39ZunOnXzNzl;Grown & Sexy;DJ Omega;My Ghetto Passport;2008-03-24;204;https://i.scdn.co/image/ab67616d00001e029824e429d4a156d49228383c;16;False;0.0253;0.762;0.54;0.725;0;0.125;-10.538;0;0.0538;154.987;4;0.181;0;0
2eRrGPpzVnOOJsfIDpX1Si;https://api.spotify.com/v1/tracks/2eRrGPpzVnOOJsfIDpX1Si;https://open.spotify.com/track/2eRrGPpzVnOOJsfIDpX1Si;Wolf In Sheep's Clothing;Jeff & Sheri Easter;My, Oh My!;2006-01-01;170;https://i.scdn.co/image/ab67616d00001e02a61884a77b585fd497ccc42a;1;False;0.102;0.596;0.82;5.74e-05;5;0.0823;-6.19;1;0.0284;89.976;4;0.789;2;16
58JlaESRCpxu3i5W5R3Tco;https://api.spotify.com/v1/tracks/58JlaESRCpxu3i5W5R3Tco;https://open.spotify.com/track/58JlaESRCpxu3i5W5R3Tco;Pussy Hole;DJ Nasty;Cherry Popper;2004-04-01;194;https://i.scdn.co/image/ab67616d00001e02d580b23de7330641a30b36a1;2;False;0.00179;0.77;0.414;0.0654;11;0.139;-13.343;1;0.174;150.017;4;0.719;2;16
3KApsUPwxK3crRvgQWOpqE;https://api.spotify.com/v1/tracks/3KApsUPwxK3crRvgQWOpqE;https://open.spotify.com/track/3KApsUPwxK3crRvgQWOpqE;Blackwood Moth;Milieu;Remodelled;2007-04-26;372;https://i.scdn.co/image/ab67616d00001e020d3ed9dd4b8b1abeca6c6e6b;4;False;0.0112;0.708;0.286;0.87;10;0.138;-13.724;1;0.143;174.06;4;0.736;0;14
1yP4yc4UD7pLYquVylSvg8;https://api.spotify.com/v1/tracks/1yP4yc4UD7pLYquVylSvg8;https://open.spotify.com/track/1yP4yc4UD7pLYquVylSvg8;Dreaming Of April;Out Of The Grey;Gravity;1995-01-01;226;https://i.scdn.co/image/ab67616d00001e02e125524684575c6088a8a71e;3;False;0.509;0.32;0.482;1.37e-06;7;0.0763;-8.982;1;0.0354;175.139;4;0.289;6;6
0bBdzdOql8t4jmjghR3tNx;https://api.spotify.com/v1/tracks/0bBdzdOql8t4jmjghR3tNx;https://open.spotify.com/track/0bBdzdOql8t4jmjghR3tNx;New Sensation;Snow Patrol;Late Night Tales: Snow Patrol;2009-09-28;215;https://i.scdn.co/image/ab67616d00001e024b0a4e46efcbf6c484399ab1;18;False;0.528;0.68;0.373;0.000193;4;0.0911;-14.407;1;0.0314;115.029;4;0.311;1;12
56RfgBbd1fq3CY9ECU7y7K;https://api.spotify.com/v1/tracks/56RfgBbd1fq3CY9ECU7y7K;https://open.spotify.com/track/56RfgBbd1fq3CY9ECU7y7K;For The Good Times;Various Artists;Don't Let The Bastards Get You Down;2003-12-30;341;https://i.scdn.co/image/ab67616d00001e02cce4c1cb1d818c047972c23c;0;False;0.00557;0.62;0.503;0.00383;0;0.511;-9.75;1;0.0631;147.959;4;0.689;2;4
7kyvyB0KSOl6s9y55hPJyf;https://api.spotify.com/v1/tracks/7kyvyB0KSOl6s9y55hPJyf;https://open.spotify.com/track/7kyvyB0KSOl6s9y55hPJyf;Never Alone;Open Hand;The Dream;2003-01-14;487;https://i.scdn.co/image/ab67616d00001e023fffb5ec4c047a4ee5b578d4;3;False;0.0505;0.182;0.768;0.21;0;0.381;-7.84;1;0.17;76.89;3;0.18;4;15
4Kk62C6KQIe0W2B1jpzszR;https://api.spotify.com/v1/tracks/4Kk62C6KQIe0W2B1jpzszR;https://open.spotify.com/track/4Kk62C6KQIe0W2B1jpzszR;Sporco Ma Distinto;Ennio Morricone;Le Ruffian;1983;104;https://i.scdn.co/image/ab67616d00001e021eaaf45bbf1fb33343d28b05;4;False;0.811;0.703;0.401;0.801;4;0.0583;-9.711;0;0.0318;90.57;4;0.542;5;0
3NaaJnysh3yIbsG2kFdGey;https://api.spotify.com/v1/tracks/3NaaJnysh3yIbsG2kFdGey;https://open.spotify.com/track/3NaaJnysh3yIbsG2kFdGey;Elle Et Moi;Koffi Olomide;Tcha Tcho;1990-07-31;293;https://i.scdn.co/image/ab67616d00001e02c22fe28f87694ec7e239707e;18;False;0.466;0.695;0.685;0.000607;7;0.0454;-8.674;1;0.0419;112.458;4;0.93;2;16
3znlWyerD2o4CVJNLdWzay;https://api.spotify.com/v1/tracks/3znlWyerD2o4CVJNLdWzay;https://open.spotify.com/track/3znlWyerD2o4CVJNLdWzay;Damn That Radio - Live;The Wreckers;Way Back Home: Live From New York City;2007-11-19;212;https://i.scdn.co/image/ab67616d00001e021c1f03f2ca024ba6cb269223;12;False;0.17;0.501;0.877;0.0;4;0.801;-5.15;1;0.105;151.915;4;0.721;4;4
6agn6uyxnypYDHCXMwrekg;https://api.spotify.com/v1/tracks/6agn6uyxnypYDHCXMwrekg;https://open.spotify.com/track/6agn6uyxnypYDHCXMwrekg;Camisa Amarela;Gal Costa;Aquarela Do Brasil;1980-01-01;172;https://i.scdn.co/image/ab67616d00001e020c12026d18ee71048777c449;28;False;0.348;0.723;0.519;1.13e-05;0;0.148;-10.508;1;0.112;118.054;4;0.644;2;16
18EoHdX6TxU5n0jCfv6Sb3;https://api.spotify.com/v1/tracks/18EoHdX6TxU5n0jCfv6Sb3;https://open.spotify.com/track/18EoHdX6TxU5n0jCfv6Sb3;Style;Enuff Z'Nuff;Tweaked;1994-07-01;182;https://i.scdn.co/image/ab67616d00001e029d85ab240466adc88f0193df;2;False;0.0261;0.47;0.736;2.74e-05;6;0.594;-8.776;1;0.0386;79.506;4;0.391;4;12
1Pq47iFLC5U7j8xeNiNcuS;https://api.spotify.com/v1/tracks/1Pq47iFLC5U7j8xeNiNcuS;https://open.spotify.com/track/1Pq47iFLC5U7j8xeNiNcuS;It's My Party;Lesley Gore;I'll Cry If I Want To;1963-06-01;140;https://i.scdn.co/image/ab67616d00001e02b71c2bb954c78c4a605a095a;63;False;0.368;0.692;0.501;0.0;9;0.0393;-11.708;1;0.0625;128.388;4;0.961;2;16
5D1yVD66naMFQmKJqIc7oD;https://api.spotify.com/v1/tracks/5D1yVD66naMFQmKJqIc7oD;https://open.spotify.com/track/5D1yVD66naMFQmKJqIc7oD;Keep the Circle Around - 2023 Remaster;Inspiral Carpets;The Complete Singles;2023-03-17;228;https://i.scdn.co/image/ab67616d00001e02c185061caef8a593b46c73c4;18;False;0.0239;0.255;0.968;0.474;10;0.396;-4.267;0;0.0743;149.344;4;0.475;4;9
2zVZJFekNqtMgoNGPwr8Fs;https://api.spotify.com/v1/tracks/2zVZJFekNqtMgoNGPwr8Fs;https://open.spotify.com/track/2zVZJFekNqtMgoNGPwr8Fs;Wot U Say;Various Production;Maskmen;2008-09-15;192;https://i.scdn.co/image/ab67616d00001e0259f5b28ac29eea2c0e0524c8;0;False;0.0199;0.502;0.786;0.00123;7;0.0683;-8.934;0;0.0365;145.131;4;0.86;3;3
1K4oTPUTRT5MGLwbdG71a9;https://api.spotify.com/v1/tracks/1K4oTPUTRT5MGLwbdG71a9;https://open.spotify.com/track/1K4oTPUTRT5MGLwbdG71a9;For Me This Is Happy;Gene Pitney;The Country Side Of Gene Pitney;2005;147;https://i.scdn.co/image/ab67616d00001e023ce03b493e0971ff6ac87c69;1;False;0.95;0.414;0.187;0.000197;10;0.12;-12.132;1;0.0395;78.041;3;0.449;1;13
7vn3FYcftfLmyMQgEQcWGn;https://api.spotify.com/v1/tracks/7vn3FYcftfLmyMQgEQcWGn;https://open.spotify.com/track/7vn3FYcftfLmyMQgEQcWGn;Ithaki;Peggy Zina;Trexe;2007-11-30;178;https://i.scdn.co/image/ab67616d00001e022c22b9cb6efdf83b42f47b94;0;False;0.887;0.699;0.167;0.0;10;0.0905;-12.755;0;0.0322;107.803;4;0.497;1;11
31mkWseXzIjCHOAW8TRnbe;https://api.spotify.com/v1/tracks/31mkWseXzIjCHOAW8TRnbe;https://open.spotify.com/track/31mkWseXzIjCHOAW8TRnbe;Guilty Partner - 2015 Remaster;New Order;Technique;1989-01-30;287;https://i.scdn.co/image/ab67616d00001e025ac2c6a71a5882025e438424;30;False;0.288;0.585;0.955;0.0331;4;0.127;-5.435;0;0.0404;145.949;4;0.899;3;3
0Ab5iMf4QzJ7R2qCS4D2Mt;https://api.spotify.com/v1/tracks/0Ab5iMf4QzJ7R2qCS4D2Mt;https://open.spotify.com/track/0Ab5iMf4QzJ7R2qCS4D2Mt;Delilah;The Sensational Alex Harvey Band;British Tour '76;2004;312;https://i.scdn.co/image/ab67616d00001e0292b235b2938d88d4bf8b0368;23;False;0.00407;0.283;0.828;0.00151;5;0.961;-8.204;1;0.0524;180.626;3;0.524;4;4
2Aki4raVquhiimF96icZVO;https://api.spotify.com/v1/tracks/2Aki4raVquhiimF96icZVO;https://open.spotify.com/track/2Aki4raVquhiimF96icZVO;I Got A Seecret;Redman;Doc's Da Name 2000;1998-12-08;210;https://i.scdn.co/image/ab67616d00001e029117f7bf985e64751ed978d5;19;False;0.00633;0.637;0.838;0.0;11;0.126;-8.441;0;0.365;113.157;5;0.235;3;8
33AfRrrCqdbw7FKEhoRKkC;https://api.spotify.com/v1/tracks/33AfRrrCqdbw7FKEhoRKkC;https://open.spotify.com/track/33AfRrrCqdbw7FKEhoRKkC;Banda Yango;Tshala Muana;Mutuashi;1996-01-01;391;https://i.scdn.co/image/ab67616d00001e02e500f41b70d2cc137b992489;8;False;0.4;0.657;0.934;0.328;7;0.0619;-5.224;1;0.0432;127.95;4;0.967;2;16
3yP553KE83Ubbw33nvwE4u;https://api.spotify.com/v1/tracks/3yP553KE83Ubbw33nvwE4u;https://open.spotify.com/track/3yP553KE83Ubbw33nvwE4u;Song For Love;Extreme;Extreme II - Pornograffitti;1990-01-01;356;https://i.scdn.co/image/ab67616d00001e02fb16b9b69eb891027654bcb1;33;False;0.0186;0.253;0.701;6.94e-06;8;0.323;-7.878;1;0.0384;145.332;4;0.377;4;15
0PhCZ8OiGK8MJQPheZCCkE;https://api.spotify.com/v1/tracks/0PhCZ8OiGK8MJQPheZCCkE;https://open.spotify.com/track/0PhCZ8OiGK8MJQPheZCCkE;Nachts Um Halb Drei;Janina;Yeah Yeah;2010-02-19;190;https://i.scdn.co/image/ab67616d00001e02e88a8aba444f5c07b905a680;0;False;0.683;0.649;0.274;0.0;2;0.109;-7.999;1;0.16;141.387;4;0.598;6;2
