title;artist
b'Intro. & Hello Young Lovers (Live) (2000 Digital Remaster)';b'Bobby Darin'
b'Je suis le passeur du printemps';b'Jean Lumi\xc3\xa8re'
b'Chumpman Blues';b'Scott Ainslie'
b'Forr\xc3\xb3 Praieiro';b'Sivuca'
b'Russian Doll';b'Flink'
"b""Come Live With Me (12'' Extended Version) (2006 Digital Remaster)""";b'Heaven 17'
b'My M.B. Thang';b'Tyree'
b'Big Legged Woman';b'Robert Lockwood_ Jr.'
b'Bull Dog';b'The Shangri-Las'
"b""I Can't Believe That You're In Love With Me (Digitally Remastered 95)""";b'The John Buzon Trio'
b'Como Nuestro Amor No Hay Dos';b'Cabas'
b'One Year_ Six Months';b'Yellowcard'
b'Trows Kind';b'Elvenking'
"b""Spoken Word / Ogdens' Nut Gone Flake / Spoken Word""";b'Small Faces'
b'Song For Stephin Merritt';b'Kira'
b'Change Clothes';b'Jay-Z'
b'Mis calles de arena';b'Fabi\xc3\xa1n'
"b""Kathleen's Song / Ray Lynch""";b'Ray Lynch'
b'Ascendant';b'Keep Of Kalessin'
b'Cai dentro';b'Gabriel Grossi'
b'My Funny Valentine';b'Jeanie Lambe & The Danny Moss Quartet'
"b""L'Etang Chim\xc3\xa9rique""";b'Jacques Douai'
b'El Capiro';b'Mercedes Castro'
b'Silence';b'Jedi Mind Tricks'
b'Si Te Dicen Por Ahi';b'Charlie Cruz'
b'Little Cry For Him (Chorinho Pra Ele) (LP Version)';b'Hermeto Pascoal'
b'Pickled Heads';b'Elliot Goldenthal'
b'If You Ask Me';b'Nick Colionne'
b'Werewolf_ Semen And Blood';b'Beherit'
b'Need More Blues';b'Sleepy John Estes'
b'Moritat (Mack The Knife)';b'Bobby Darin'
"b'Beauty Queen (12"" Spoon Club Mix)'";b'SNAP!'
b'Revelations';b'Marco Beltrami'
b'On The Road To Emmaus';b'The Steeles'
b'Li Jia Chu Zou';b'Janice Vidal'
b'(Do)Minion';b'Eluveitie'
b'Active';b'Dark Party'
b'Cuando Quieres Tu';b'Sonora Santanera'
b'Djessy';b'Kanda Bongo Man'
b'Times Like These';b'Albin Myers'
b'Nightly Cares';b'M\xc3\xbam'
b'Let It Be Me';b'Tommy McLain'
b'Into Battle';b'Ensiferum'
b'Aquel Amor';b'Flor Silvestre'
"b""Interlude: Livin'...In Complete Darkness""";b'Janet Jackson'
"b""I'm A Killer""";b'Hot Live Guys'
b'Unicorn';b'David Lynch'
b'Indita Mia (Album Version)';b'Alacranes Musical'
b'The Lull Before The Storm';b'Ron Goodwin'
b'Amdokwe';b'Vusi Mahlasela'
b'Nassau Town';b'John D. Loudermilk'
b'Look Me In The Eye';b'Margaret Becker'
b'Pocket Calculator (2009 Digital Remaster)';b'Kraftwerk'
"b""The Buzzard's Back in Town (Live)""";b'Pumpkin Buzzard'
b'Harry Flowers';b'William Orbit'
b'Broke Down';b'Radio Moscow'
b'Bop Moon';b'Giuseppi Logan'
"b""Atto Quarto: 'La Fatal Pietra Sovra Me Si Chiuse...' (Radames) (Verdi)""";b'Orchestra e Coro del Palacio de Bellas Artes Di Citt\xc3\xa1 del Messico_ Oliviero De Fabritiis_ Maria Call'
b'Mr. Sellack (Album Version)';b'The Roches'
b'Orgasme Tellurique';b'Stille Volk'
b'Gonna Take a Miracle';b'The Elders'
b'Too Late (Orange Factory Extended Mix)';b'Tina Ann'
b'Hypnotise The Cat';b'Tam Tam Go!'
b'Dime';b'Conjunto Mar Azul'
"b""Eddie's Pad""";b'Tom Collier'
b'Conversation';b'Jimmy Riley'
b'Liberty';b'Heavenly'
b'Hiraeth am Feirion';b'The Gentle Good'
b'Die Art von Mann';b'1. Futurologischer Congress'
b'Saylarvee (LP Version)';b'Small Faces'
b'The Call';b'Backstreet Boys'
b'Let The Chips Fall';b'Charley Pride'
b'ICU';b'Saigon Kick'
b'Get Picked Up';b'Crazy Girl'
b'Jesus Walked This Lonesome Valley  (The Christmas Guest Album Version)';b'Andy Griffith'
b'Over You (feat Joyo Velarde_ prod DJ Shadow)';b'Lyrics Born'
b'In A Dead World (Album Version)';b'Killswitch Engage'
b'Tomame O Dejame';b'Nicho Hinojosa'
b'La Barca';b'Nelson Ned'
"b""When You're Smiling - Sheik Of Araby""";b'Louis Prima & Keely Smith'
b'The Wonders';b'Yami Bolo'
b'Avec lui';b'Mich\xc3\xa8le Arnaud'
b'Ambulance Man';b'Memphis Jug Band'
b'Laziness';b'Juan Farcik'
b'Dama Dam Mast Kalander';b'Pardesi'
b'Printemps';b'Les Ogres De Barback'
b'The Lord Will Go Before You';b'Janet Paschal'
b'Oh Little Town Of Bethlehem';b'Sergio Franchi'
b'Engel';b'Der Plan'
b'Mesmerise The Future Part 1';b'Emotion Code'
b'Slips Of Paper';b'Dave Brockie Experience'
b'Refuge';b'Matisyahu'
b'Backseat Driver';b'Debbie Davies'
b'More Than Vocals (MTV)';b'Natural Elements'
b'Sex';b'Bow Wow Wow'
b'Old Memory';b'Ashton Shepherd'
b'Sentimento (Asteri_ Asteraki)';b'Dakis'
b'Death of Me';b'Smash Palace'
b'Freight Train';b'Elizabeth Cotten'
"b""Bobby's Girl (Previously Unreleased Demo - Stereo)""";b'Marcie Blane'
b'The  First Of The Year';b'Rubyhorse'
b'Ooh La La';b'Tyrone Davis'
"b""Airto's Jazz Dance""";b'Flora Purim'
"b""When Summer's Through""";b'THE CHIFFONS'
b'The Traveller';b'Atman'
b'Vennette';b'Maria Bamford'
b'Procession';b'Vangelis'
b'Multiplayer';b'Babylon Disco'
b'Gone';b'Frankie J'
b'Lost In The Funhouse Again';b'Michael Stanley Band'
"b""Cri'r Adar Main""";b'The Gentle Good'
"b""We're Together Again""";b'Ray Pillow'
b'The White Spirit';b'Uman'
"b""Just Like Lightnin'""";b'Joe Satriani'
b'Mine Again';b'Mariah Carey'
b'Time Zone (Album Version)';b'Lauren Wood'
b'No One Knows';b'George Nooks'
b'If Your Na Na Get Wet';b'Baby Bash'
b'Escape From The City';b'John Williams'
b'Black Tiger';b'Y&T'
"b""Love Ain't A Play Thing""";b'Earl Hooker'
b'Reach For The Ground';b'The Ghost Of Lemora'
b'Mule Get Up In The Alley';"b""Cannon's Jug Stompers"""
b'Existing Alone';b'Rhian Sheehan'
b'Small Axe';b'Bob Marley'
"b""I'll Show You Love""";b'Usher'
b'Le bar du grand d\xc3\xa9sir';b'Mich\xc3\xa8le Bernard'
b'Telling Me Lies';b'Dolores Keane'
b'Calling Dr Zarkov';b'Robin Frederick'
"b""Heard 'Em Say""";b'Kanye West / Adam Levine'
b'Z\xc3\xa9l\xc3\xa9';"b""Yodi's"""
"b""I'm Gonna Make Her Mine - Original""";b'Billy Butler'
b'I Know A Man';b'Rev. Timothy Wright'
b'Paint Ball';b'Mario Rosenstock'
b'Please Come Home For Christmas';b'Lou Ann Barton'
b'Hot Cross Bun';b'Mikey Dread'
b'Nena Neur\xc3\xb3tica';b'Alejandro Lerner'
"b""I Don't Give A F**K""";b'D.O.W.N.'
b'Yang Guang He Xu';b'Steve Chou'
b'Hot Tamale Baby';b'Buckwheat Zydeco'
b'I.A.I';b'Royal S'
"b""Now everybody's gone""";b'Salieri'
b'Mi Amante Amigo';b'Rocio Jurado'
b'Wake Up! Wake Up! (Wake Up! Wake Up! Album Version)';b'Everyday Sunday'
b'Everything I Desire';b'The Brooklyn Tabernacle Choir'
b'The Mission';b'30 Seconds To Mars'
b'First Boyfriend';b'Helen Love'
b'G G Kah';b'Moonface'
b'The Tie That Binds';b'Moon Mullican'
b'Seikurabe (Karaoke)';b'Yuko Kanzaki'
b'Raza Cristalera';b'Los Morros Del Norte'
"b""L'horizon Chim\xc3\xa9rique""";b'Julien Clerc'
"b""Everything's Gonna Be Alright (Live Version)""";b'King Curtis with Jack Dupree'
b'Just A Phase';b'Incubus'
b'Werther - Lyric Drama in four Acts/Act I/R\xc3\xaave! Extase! Bonheur!';"b'Ram\xc3\xb3n Vargas;Vesselina Kasarova;Vladimir Jurowski'"
b'Only A Look';b'The Nelons'
b'It Is What It Is (feat. Anton X)';b'Omni'
"b""Losin' End (LP Version)""";b'Michael McDonald'
b'Do It';b'DJ Nasty'
"b""Fuckin' Wita Psycho""";b'X-Raided'
b'Love & Devotion';b'Sizzla'
b'Just A Little Bit Of You';b'Michael Jackson'
"b""My Girlfriend's Friend""";b'The Refreshments'
"b""I'm Gonna Cry Til' My Tears Run Dry""";b'Irma Thomas'
"b""You're Looking Good""";b'Dee Clark'
b'Studen plamuk';b'Sofi Marinova'
b'UBIK The Breakz (feat. Martin Bettinghaus) - Radio Mix';b'Timo Maas'
b'Cooling Out';b'Cocoa Tea'
b'Lioraras';b'Los Ninos De Sara'
b'Little Drummer Boy';b'The Almost'
"b""Anita Love's""";b'Carlos Jimenez'
b'Mercy (Album Version)';b'Darwin Hobbs'
b'Brother Brick Says';b'Claw Hammer'
b'If You Think You Are Lonely Now';b'Kashief Lindo'
b'Silencio De Aguas Profundas';b'Alas'
b'Sting Me';b'The Black Crowes'
b'I See War';b'IYOV'
b'The Sun Shine Down My Way';b'Doug MacLeod'
b'Hear Me Talking To You';b'Ma Rainey'
b'Neighbor_ Neighbor';b'Jimmy Hughes'
b'Mary Had A Little Lamb';b'Stevie Ray Vaughan And Double Trouble'
b'Den Mporo Na Figo';b'Angela Dimitriou'
b'Trace Of Time';b'Emotion Code'
b'Skylark';b'Ann Hampton Callaway'
b'The wrong woman';b'Billy Price_ Fred Chapellier'
b'Between Hell and A Heartbeat [Explicit]';b'Hatebreed (int License)'
b'SAMJHO NA';b'F-4'
b'Man  On The Side';b'Bill Perry'
b'MVP';"b""Corey / Shaquille O'Neal"""
"b""This Ain't Pleasure""";b'L7'
b'Vuelve Junto A Mi';b'Los Chichos'
b'The Sun Shines From You';b'Teenage Fanclub'
b'Poaki';b'Nicholas'
"b'Dirty Movies"" (Album Version)'";b'Van Halen'
b'Midnight Wind';b'Jimmy Wakely'
b'Catalyst (LP Version)';b'Epidemic'
b'Kick Jump - Part Jump';b'Cobra Killer'
b'Toot Toot Dixie Bound';b'Birmingham Jubilee Singers'
b'Smile';b'Marvin Sapp'
b'There Is a Way';b'Jeff & Sheri Easter'
"b""I'm Poured Out Like Water""";b'Tel Basta'
b'Ghastly Indoctrination';b'Dark Fortress'
b'Rise';b'Eddie Turner'
b'Night Cruiser (Album Version)';b'Deodato'
b'Battle Of The Tom Tom';b'Shaman'
b'Informer';b'Sugar Minott'
b'The Army Air Corps';b'The King Sisters & Alvino Rey'
b'Tenderly';b'Billy May & His Orchestra'
b'Ice Cream Cakes';b'Jeff Beck Group'
b'If My Baby (LP Version)';b'Mista'
b'Assisted Suicide 2.5';b'X-Raided'
b'Shagi po bitomu steklu';b'Malina'
"b""Mama's Boy""";b'Suzi Quatro'
b'Lian Ai Tian Chi';b'Kary Ng'
b'Anxiety';b'Humanzi'
b'Better Off That Way';b'Steve Smith'
"b""Spirit in My Life (Earnshaw's Instrumental)""";b'Cedric Gervais Featuring Caroline'
b'Groove It';b'Gene Latter'
b'Get On Our Own';b'Buzzcocks'
b'Rossignol Montmartrois (Polka)';b'Jo Privat'
b'Anybody Seen My Girl';"b""Keb'Mo'"""
b'Ku Klux Klan';b'Steel Pulse'
b'A Girls Oath';b'Eluveitie'
b'Love Selecta (feat Iffectz & Marwa)';b'Alex'
b'Shape Of My Heart';b'Backstreet Boys'
b'Lively Up Yourself';b'Bob Marley'
b'Concerto for Orchestra (Zoroastrian Riddles) (1996)/3. Adagio non troppo';"b'David Zinman;Pittsburgh Symphony Orchestra'"
b'I denna ljuva sommartid';b'Sofia Karlsson'
b'Whosoever Will (LP Version)';b'Marvin Sapp'
b'Because Of You';b'Cece Winans'
b'Just My Baby';b'Rickie Lee Jones'
"b""I'm All Yours (LP Version)""";b'Rachael Lampa'
b'Still Love Remains (Album Version)';b'Seal'
b'Maybe Someday...';b'Simply Red'
b'Letters to Norway';b'Planetakis'
b'Snow [Hey Oh] [Live Version]';b'Red Hot Chili Peppers'
b'Spoonful';b'Robben Ford'
b'Le clair de lune \xc3\xa0 maubeuge';b'B\xc3\xa9zu'
b'j Uh!';b'Juana Molina'
b'Silence';b'Mothers Pride'
b'Absolute Horizon';b'Byzantine'
b'Seventy Times Seven (LP Version)';b'David Meece'
b'Bright Lights_ Big City';b'Jim Jones / Max B'
b'Turnpike';b'Halfway to Gone'
b'Life Is Real';b'Ayo'
b'They Know (Remix)';b'Rick Ross'
b'The First Leaves Of Autumn';b'The Fureys'
b'By Faith I Can Touch Him Now';b'The Perrys'
b'Wolverine Blues (Slight Flaw In Master) (1940 Blackhawk Restaurant Chicago)';b'Bob Crosby'
b'Passover';b'Joy Division'
b'Bl\xc3\xa5sut';b'Sofia Karlsson'
b'Communication (More Mix)';"b""Mario Piu'"""
b'Rock & Roll Renegade';b'The Frantic'
b'Soo Bawlz';b'Devo'
"b""C'Est Moi L'BO$$""";b'Ruffneck'
b'Wait On The Lord  (LP Version)';b'Shirley Caesar'
b'She Flock To Me';b'Kurupt_ Rosco_ Jayo Felony & 40 Glocc'
b'Genius';b'Kings Of Leon'
b'Evil Hearted Ada';"b""Flamin' Groovies"""
b'Ji Nian Pin';b'Candy Lo'
"b""Definition Of A Zilla'Naire""";b'Tum Tum [DJ Drop Mix]'
"b""Travellin' (Album Version)""";b'The Jeremy Spencer Band'
b'Studio Dialogue (#19)';b'The Stooges'
b'Roll Back The Clouds';b'Christie Hennessy'
b'Introduction';b'Marga Gomez'
"b""That's The Kind Of Baby For Me""";b'Eddie Cantor'
b'Oriza Eh';b'Roberto Roena'
b'My Party (Kenna Remix)';b'Kings Of Leon'
b'Hole In The Coal';b'Pentangle'
b'Suite nupcial (directo Enjoy 07)';b'Jaime Urrutia'
b'Scenario';b'A Tribe Called Quest'
b'Green Fields  (Album Version)';b'Eddie Cano'
b'Holla Boyz Outro';b'Shade Sheist / DJ Vice / DJ Echo / Damizza'
b'Easter Parade (1992 Digital Remaster)';b'Andy Russell'
b'Gospel Train (LP Version)';b'David Meece'
b'Evalia';b'Placebo'
b'Mambo del Beso';b'Orquesta Arag\xc3\xb3n'
b'Boulevard In Heaven';b'Barbara Fairchild'
b'Two Four One';b'Dave And Ansel Collins'
b'Stagger Lee';b'Nick Cave & The Bad Seeds'
"b""I'll Come Running""";b'Connie Smith'
b'Thresh Hold';b'Uphill Battle'
b'Broken Promises (album version)';b'Moments In Grace'
b'Boogie';b'Wilks featuring pee wee ellis'
b'Neir';b'Mau Mau'
b'Survivalism';b'Nine Inch Nails'
b'Sarah Palin {I Wanna Lay Pipe}';b'John Brown'
b'Provisoirement';b'D\xc3\x89SOL\xc3\x89'
b'Nowhere To Run';b'Michael McDonald'
b'Chlore';b'Pascal Obispo'
b'AquaCityBoy';b'K-OS'
b'Santa Claus Is Coming To Town';b'Buddy Miles'
b'Fat Tianne';b'Tanto Metro & Devonte'
"b'Lala Song (Matesi DJ ""Silverstatix""remix'";b'Bob Sinclar'
b'Houston Anthem';b'DJ Nasty'
b'Dinner Party Pool Music';b'Angelo Badalamenti'
b'Til The Storm Passes By';b'Bill & Gloria Gaither'
b'Width Of The World';b'Tin Hat Trio'
b'Music Of The Sun';b'Rihanna'
b'More Than One Love';b'Venice'
b'Street Lights';b'Kanye West'
b'Fire (Orange Factory Dub)';"b'Dolce; Orange Factory'"
b'Pegadito';b'Tommy Torres'
b'Curiosity';b'The Jets'
b'Cuando Ya Me Empiece A Quedar Solo';b'Sui Generis'
b'La Matanza';b'Grace Gale'
b'Medley Final';"b""Kassav'"""
b'Beautiful';b'Eminem'
b'Juggernaut';b'Cauda Pavonis'
b'L.A. Arteest Caf\xc3\xa9';b'Stew'
b'On Tha Rox';b'King Tee'
b'Had To Call (featuring Snoop Dogg & Sleepy Eyed Jones)  (Explicit Chopped & Screwed Version)';b'Twista'
b'All Over Now';b'X'
"b""L'Amour en Heritage""";b'Alain Morisod'
b'Runaway Train (LP Version)';b'Geddy Lee'
b'No More Troubles';b'Sunnyland Slim'
b'Two-Sided Politics';b'Suicidal Tendencies'
b'Firedance';b'Mystic Rhythms Band'
b'The Keys';b'Jerry Goldsmith'
b'Prelude In C Minor From The Well Tempered-Clavier';b'Steve Erquiaga'
b'Love Can Run Faster';b'Robert Palmer'
b'Juste Une Fois';b'Alexis HK'
b'New Detroit';b'Neon Blonde'
b'Proud';b'Korn'
b'Hopelessly';b'Epitaph'
b'da da Diamonds';b'Soul Ballet'
b'The Blue Side of The Sun';b'Sigmatropic'
"b""Livin' A Lie (Video Mix)""";b'Milk Inc.'
"b""Let's Have Some Fun""";b'Rodney O_ Joe Cooley'
b'Platoon Goons';b'Snowgoons'
b'Nigun';b'Kol Simcha'
b'Questo sporco mondo meraviglioso';b'Piero Umiliani'
b'Paul';b'Eminem'
b'Up Close and Personal';b'Bukue One'
b'Stay Awhile';b'Danny Williams'
"b""Everybody's Blues""";b'Furry Lewis'
b'A Man Can Only Stand Just So Much Pain (Bonus Track)';b'Tony Joe White'
b'Have you got a Minute to spare';b'Mikey Dread'
"b""Walkin' Away""";b'Hanoi Rocks'
b'Liar in the Glass';b'Eyes Set to Kill'
b'Dolorosa (Live)';b'Cali'
"b""Still I'm Sad""";b'Rainbow'
b'Ooh Baby (feat. Lil Bandit & Royal T)';b'Mr. Sancho'
b'Let The Kingdom Come (Freedom Album Version)';b'White Heart'
b'Pantera Fans In Love';b'Nerf Herder'
b'This Time (Learning To Trust Album Version)';b'David Meece'
b'Looking For Clues';b'Robert Palmer'
b'Personne Stop (feat. Nixon)';b'Royal S'
b'After The Dark';b'Jimmy McGriff'
b'Girls All Pause';b'Kurupt'
b'Heng\xc3\xa4h\xc3\xa4 tok';b'Esa Pakarinen'
b'Going Down';b'Bryan Ferry'
b'TLFM (Toutes Les Femmes En Moi)';b'Lara Fabian'
b'Cerca & Extra\xc3\xb1o';b'Entre R\xc3\xados'
b'Sensible';b'Sun Yan-Zi'
b'I Am The Club (Explicit Album Version)';b'Plies'
b'Allegro io son';b'Juan Diego Fl\xc3\xb3rez / Riccardo Frizza / Orchestra Sinfonica di Milano Giuseppe Verdi'
b'Death Of Neira';b'Nightfall'
b'My Lord';b'David Banner / Sky / Marcus'
b'Whispering Grass';b'The Knightsbridge Strings'
b'Occasional Rain';b'Terry Callier'
"b""Janice's Party""";b'Fountains Of Wayne'
b'Rock & Roll Overdose [Live Version]';b'Kix'
b'Otra vez';b'Abracadabra'
b'Endless Ocean';b'Event Horizon'
b'Ya Got Me';b'Nancy Walker'
b'The High and The Mighty';b'Roger Williams'
b'Again';b'Janet Jackson'
b'Eu E Meu Coracao';b'Jo\xc3\xa3o Gilberto'
b'Twerk (feat. Yo Majesty)';b'Basement Jaxx'
"b""Keep On Doing What I'm Doing""";b'The Jackson Southernaires'
b'All In A Day (Live @ The Troubadour_ LosAngeles)';b'The Paul Butterfield Blues Band'
"b""Love the One You're With""";b'Glen Washington'
b'The Passion (Regular)';b'Aeoliah'
b'Tobacco Spit';b'Bare Jr.'
b'Just One Of Those Things';b'Dionne Warwick'
"b""Je n'irai pas ailleurs""";"b""France D' Amour"""
b'...and Heavens Cried Blood';b'Swallow The Sun'
b'Domino';b'Kiss'
b'Where in the World';b'Tony Martin'
b'Dedicado';b'Miguel Gallardo'
b'To Your Arms of Love';b'Jah Cure'
b'Das Gel\xc3\xbcbde';b'Tresenlesen'
b'Aguas Claras De Olimpos';b'Pescado Rabioso'
b'What Goes Around...Comes Around';b'Justin Timberlake'
"b""Jack's Lament""";b'The All American Rejects'
"b""I'm On My Way Blues""";b'Washboard Sam'
b'Chocolate Squirrelador (Album Version)';b'Dan Cummins'
b'Appapas Del Calabar';b'Los Van Van'
b'Cadillac Walk (Album Version)';b'Willy DeVille'
b'Drowning In Public Approval';b'Malefaction'
b'Side Street';b'Viktor Krauss'
b'Top Of The World';b'Jazz Crusaders'
b'Bedtime Story (Album Version)';b'Madonna'
"b""Nevada's Grace (Album Version)""";b'Atreyu'
b'Get Away';b'Rooney'
b'Moonlight Lover';b'Barbara Jones'
"b""Les Corps Glorieux: III. L'Ange aux parfums""";b'Timothy Byram-Wigfield'
"b""Pimpin' Don't Fail Me Now [Featuring Jazze Pha and Juvenile] (Explicit Album Version)""";b'8Ball & MJG'
b'Think About Me';b'Sister Hazel'
b'Meat Parade';b'Lockwood'
b'Even If I Tried';b'Emilio'
b'Watermelon Man';b'Albert King'
b'Flamenco Sketches (Intro)';b'Jason Miles'
b'Mumbling or hearing loss?';b'Jeanne Robertson'
b'Turn It Around';b'Bob Neuwirth'
b'Summer Of Love';b'Novaspace'
b'Escuta_ Noel';b'Maysa'
b'Saved';b'9th Wonder'
"b""That's What You Said  (LP Version)""";b'Phil Collins'
b'Manh\xc3\xa3 de Carnaval';b'Luiz Bonfa'
b'Love Is Gonna Get You';b'Ben E. King'
b'Light Of A Clear Blue Morning';b'Dolly Parton'
b'Se Acabo El Carbon';b'Orquesta Sublime'
"b""Can't Stop (Mind electric Remix)""";b'Cabin Crew'
b'Somebody Loan Me A Dime';b'Fenton Robinson'
b'SOS';b'Rihanna'
b'Caught In The Crossfire';b'April Wine'
b'High-Speed French Train';b'Alexandre Desplat'
b'Books & Books';b'The Almost'
b'Fairground (+ Sample)';b'Simply Red'
b'Ji Yi De Hua Yuan';b'Leon Lai'
"b""Goin' Steady""";b'Tommy Sands'
b'Didgeralia';b'David Hudson'
b'Alone in Love';b'Craig Wedren'
b'Die ber\xc3\xbcehmte dr\xc3\xbc W\xc3\xb6rtli';"b""Oesch's die Dritten"""
b'The American Ruse (LP Version)';b'The MC5'
b'Who Did You Think I Was';b'John Mayer'
b'Stood Up';b'Floyd Cramer'
b'Fertile Crescent (bonus track)';b'Bad Religion'
b'Ride Ranger Ride';b'Roy Rogers'
b'Such Grand Ideas';b'Nybbl'
b'Sandpolskan';b'Ale M\xc3\xb6ller'
b'Down in the Lowlands';b'Charlie Peacock'
b'Bank';b'Jean Carignan'
b'Versos Gaiteros';b'Gran Coquivacoa'
b'I Hope The Weather Stays Fine (Remix)';b'The Dylans'
b'When A Man Is Wrong (Album Version)';b'Seal'
"b""I've Got A Woman - Original""";b'The Dells'
b'Mexican Joe';b'Jim Reeves'
b'Two Hearts';b'Phil Collins'
"b""The Professor's Conference/Horse Feathers (Dialogue)""";b'The Marx Brothers'
b'Lana Lee';b'The Refreshments'
b'Ooh Wee Baby';b'Doyle Bramhall'
b'Janus (Riff Monster - topical)';b'The Gone Jackals'
b'All das mag ich';b'\xc3\x84I-TIEM'
b'Navicularia';b'Berrog\xc3\xbcetto'
b'Owner Of My Heart (Album Version)';b'Sasha'
b'Boo Hoo';b'KT Tunstall'
b'Losing Love (DJ Wout Remix)';b'Milk Inc.'
b'Jesus Can Work It Out';b'The Jackson Southernaires'
b'Three Times Seven';b'Doc & Merle Watson'
b'The Wind (Tears For You)';b'Cece Winans'
b'Good Girls_ Bad Guys';b'DMX / Dyme'
"b""Bartholdi's Dream""";b'William Goldstein'
b'(The Grave Prelude)';b'Mobb Deep'
b'C30 C60 C90 Go';b'Bow Wow Wow'
b'Exodus';b'Quincy Jones'
b'Harlem Nocturne';b'Les Brown'
b'Dogs';b'George Lopez'
b'No tendr\xc3\xa1s casa';b'Kamelo Punto Semos'
b'La Machine';b'Pascal Obispo'
b'Bitesize - Electro Beats Mix';b'Ministry of Sound'
b'Cabide';"b""Mart'n\xc3\xa1lia"""
b'21st Century Time Bomb';b'Opiate For The Masses'
b'Perkiomen';b'Hall & Oates'
b'Tu Recuerdo';"b'Ricky Martin Feat. La Mari de ""Chambao'"
b'The Reach';b'White Willow'
b'My Baby';b'Bukka White'
b'Weighed Down';b'Plump DJs'
b'Try Love';b'Sugar Minott'
b'Ese Que Traes A Tu Lado';b'Los Bar\xc3\xb3n De Apodaca'
b'Jour De Chance (Lucky Day)';b'Sasha'
b'This Guitar Says Sorry';b'Billy Bragg'
b'Southern Fried';b'DJ Nasty'
b'Spanish Fly';b'Fudge Tunnel'
b'The Way I Loved You';b'Taylor Swift'
b'Silent Night_ Holy Night! (Album Version)';b'Faith Hill'
b'Pass The Earplugs';b'Ashes to Ashes'
b'Ebb Tide';b'Tony Martin'
b'Africa';b'Dusminguet'
b'Metamorphosis';b'Amoral'
b'Fortune Teller';b'The Rolling Stones'
b'Crappy Shop (50 Cent Diss Track)';b'Forensics'
b'Way Way Back';b'Kool Moe Dee'
b'This Little Child (Brown)';b'Scott Wesley Brown'
b'The Munster Cloak';b'Seamus Egan'
b'Sweet And Lovely';b'Tiny Tim'
b'The Hood Comes First (LP Version)';b'Naughty By Nature'
b'Dance Into The Light (LP Version)';b'Phil Collins'
b'Lip Smacker';b'Poncho Sanchez'
b'NE Thang';b'Natural Elements'
b'Standing Knee Deep In a River (Dying Of Thirst)';b'Kathy Mattea'
b'Un Res Pyr';b'Roger Subirana'
b'Trio (1932)_ Movement 3: Moderato';b'Strata'
b'Comerte A Besos (Bachata Version)';b'Frankie Negron'
b'Se Puede Salir';b'Vilma E Vampiros Palma'
"b""I'm Gonna Move To The Outskirts Of Town - Live""";b'Albert King'
b'Fabrication';b'React'
b'Intro / Time For Some Action';b'N.E.R.D.'
b'Heavy Like Sunday';b'Leona Naess'
b'Exiliado En El Lavabo';b'Estopa'
b'Creepshow Remixes (Soul Of Man Mix)';b'Plump DJs'
b'Finding My Way';b'Stanley Clarke & George Duke'
b'Go Now - Original';b'Dennis Brown'
b'There Will Come A Day (Album Version)';b'Faith Hill'
b'Comme Toi (Live)';b'Jean-Jacques Goldman'
b'Sleepwalker';b'Nightwish'
b'Like Dylan In The Movies';b'Belle and Sebastian'
b'How U Want It?';b'Ya Boy'
b'Who Can Handle Me Is You';b'Little Milton'
b'El Terror';b'Orquesta Harlow'
b'The Earth Will Shake';b'Thrice'
b'MY CONSOLATION (LP Version)';b'Silverstein'
b'The Think Drink Theme';b'The Harvey Averne Dozen'
b'Bamboo Blue';b'Steven Halpern'
b'Hunter';b'30 Seconds To Mars'
"b""Runnin' Away""";b'Eddie Money'
b'All My Senses';b'Mando Diao'
b'Canc\xc3\xa1o Do Amor Demais';b'Elizete Cardoso'
b'Ojos As\xc3\xad';b'Shakira'
b'Tatter Jack Walsh';b'The Russell Family'
b'Lose This Skin';b'The Clash'
"b""Run's House""";b'RUN-DMC'
b'Spin (Album Version)';b'Taking Back Sunday'
b'Lullaby';b'Dixie Chicks'
b'Here With Me';b'Arika Kane'
b'Dancing With Ghosts';b'Epitaph'
b'Al Munda Dios Amo (LP Version)';b'Jaci Velasquez'
b'Every Other Way';b'BT feat. JES'
b'Career Suicide (CD)';b'The Cliks'
"b""Obama's Election (Best of 2009)""";b'Mario Rosenstock'
